"","cent.Species","cent.Camr_Nm","cent.Latitud","cent.Longitd","na.rm"
"8560","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8561","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8562","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8563","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8564","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8565","Felis catus","C9-10R",9.463,-83.5013,TRUE
"8566","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8567","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8568","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8569","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8570","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8571","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8572","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8573","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8574","Felis catus","C9-10R",9.463,-83.5013,TRUE
"8575","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8576","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8577","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8578","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8579","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8580","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8581","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8582","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8583","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8584","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8585","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8586","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8587","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8588","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8589","Felis catus","C9-10R",9.463,-83.5013,TRUE
"8590","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8591","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8592","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8593","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8594","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8595","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8596","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8597","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8598","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8599","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8600","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8601","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8602","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8603","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8604","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8605","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8606","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8607","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8608","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8609","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8610","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8611","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8612","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8613","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8614","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8615","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8616","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8617","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8618","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8619","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8620","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8621","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8622","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8623","Felis catus","C9-10R",9.463,-83.5013,TRUE
"8624","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8625","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8626","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8627","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8628","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8629","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8630","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8631","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8632","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8633","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8634","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8635","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8636","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8637","Felis catus","C9-10R",9.463,-83.5013,TRUE
"8638","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8639","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8640","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8641","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8642","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8643","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8644","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8645","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8646","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8647","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8648","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8649","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8650","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8651","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8652","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8653","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8654","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8655","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8656","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8657","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8658","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8659","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8660","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8661","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8662","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8663","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8664","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8665","Felis catus","C9-10R",9.463,-83.5013,TRUE
"8666","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8667","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8668","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8669","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8670","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8671","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8672","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8673","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8674","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8675","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8676","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8677","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8678","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8679","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8680","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8681","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8682","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8683","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8684","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8685","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8686","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8687","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8688","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8689","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8690","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8691","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8692","Sylvilagus dicei","C9-10R",9.463,-83.5013,TRUE
"8693","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8694","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8695","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8696","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8697","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8698","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8699","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8700","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8701","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8702","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8703","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8704","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8705","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8706","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8707","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8708","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8709","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8710","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8711","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8712","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8713","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8714","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8715","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8716","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8717","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8718","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8719","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8720","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8721","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8722","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8723","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8724","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8725","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8726","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8727","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8728","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8729","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8730","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8731","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8732","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8733","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8734","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8735","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8736","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8737","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8738","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8739","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8740","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8741","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8742","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8743","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8744","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8745","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8746","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8747","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8748","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8749","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8750","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8751","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8752","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8753","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8754","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8755","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8756","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8757","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8758","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8759","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8760","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8761","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8762","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8763","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8764","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8765","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8766","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8767","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8768","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8769","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8770","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8771","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8772","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8773","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8774","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8775","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8776","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8777","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8778","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8779","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8780","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8781","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8782","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8783","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8784","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8785","Leopardus tigrinus oncilla","C9-10R",9.463,-83.5013,TRUE
"8786","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8787","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8788","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8789","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8790","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8791","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8792","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8793","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8794","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8795","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8796","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8797","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8798","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8799","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8800","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8801","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8802","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8803","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8804","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8805","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8806","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8807","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8808","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8809","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8810","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8811","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8812","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8813","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8814","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8815","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8816","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8817","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8818","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8819","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8820","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8821","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8822","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8823","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8824","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8825","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8826","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8827","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8828","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8829","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8830","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8831","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8832","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8833","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8834","Leopardus tigrinus oncilla","C9-10R",9.463,-83.5013,TRUE
"8835","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8836","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8837","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8838","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8839","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8840","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8841","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8842","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8843","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8844","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8845","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8846","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8847","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8848","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8849","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8850","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8851","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8852","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8853","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8854","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8855","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8856","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8857","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8858","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8859","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8860","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8861","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8862","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8863","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8864","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8865","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8866","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8867","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8868","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8869","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8870","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8871","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8872","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8873","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8874","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8875","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8876","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8877","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8878","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8879","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8880","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8881","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8882","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8883","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8884","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8885","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8886","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8887","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8888","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8889","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8890","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8891","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8892","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8893","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8894","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8895","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8896","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8897","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8898","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8899","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8900","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8901","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8902","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8903","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8904","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8905","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8906","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8907","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8908","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8909","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8910","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8911","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8912","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8913","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8914","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8915","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8916","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8917","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8918","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8919","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8920","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8921","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8922","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8923","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8924","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8925","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8926","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8927","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8928","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8929","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8930","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8931","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8932","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8933","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8934","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8935","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8936","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8937","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8938","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8939","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8940","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8941","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8942","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8943","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8944","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8945","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8946","Mazama temama","C9-10R",9.463,-83.5013,TRUE
"8947","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8948","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8949","Canis latrans","C9-10R",9.463,-83.5013,TRUE
"8950","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8951","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8952","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8953","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8954","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8955","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8956","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8957","Puma concolor","C9-10R",9.463,-83.5013,TRUE
"8958","Pecari tajacu","C9-10R",9.463,-83.5013,TRUE
"8959","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8960","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8961","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8962","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
"8963","Tapirus bairdii","C9-10R",9.463,-83.5013,TRUE
