"date","lat","lon","hour","solar"
10-02-24,5.3678756,101.4334159,5.27962098728285,6.28318496372145
9-10-05,5.3733131,101.4696432,5.71158997715144,6.28318511155779
9-10-21,5.3458513,101.4582315,1.59697626557481,6.28318370337947
9-11-29,5.3458513,101.4582315,1.71042266695444,6.28318374220515
9-10-06,5.35184,101.4677697,1.1082840750164,6.2831835361303
10-03-13,5.3478179,101.467006,0.942477796076938,6.283183479385
10-03-13,5.3478179,101.467006,1.54897971114497,6.28318368695318
9-09-15,5.3283087,101.4385977,0.53232542185827,6.2831833390152
10-01-27,5.314201,101.4551586,5.89921287174083,6.28318517576952
10-02-28,5.314201,101.4551586,0.811578102177363,6.28318343458611
9-09-18,5.3195248,101.4739894,5.52396708256205,6.28318504734605
10-01-23,5.3120092,101.465391,2.47400421470196,6.28318400353197
10-02-27,5.3120092,101.465391,5.35816080362259,6.28318499060079
9-12-03,5.3196321,101.4844926,1.71478599008443,6.28318374369845
9-12-05,5.3196321,101.4844926,5.36688744988256,6.28318499358738
9-12-06,5.3196321,101.4844926,1.06901416684653,6.2831835226906
10-01-27,5.3133017,101.4858406,5.24907772537295,6.28318495326838
9-09-02,5.3013492,101.4298007,1.41808001724539,6.28318364215432
9-10-04,5.3013492,101.4298007,1.62315620435473,6.28318371233926
10-01-10,5.3009255,101.4380877,5.17926455529317,6.28318492937564
10-02-04,5.3009255,101.4380877,0.903207887907066,6.28318346594533
10-03-13,5.3009255,101.4380877,1.50098315671512,6.28318367052692
9-11-03,5.2938275,101.4871077,5.76394985471127,6.28318512947734
9-12-11,5.2938275,101.4871077,1.85877565337396,6.28318379297722
9-12-29,5.2938275,101.4871077,5.03091156887365,6.28318487860357
9-08-21,5.2851361,101.4328547,5.48906049752217,6.28318503539968
9-09-05,5.2851361,101.4328547,6.17410222892994,6.28318526984718
9-09-25,5.2851361,101.4328547,1.79332580642417,6.28318377057781
9-10-01,5.2851361,101.4328547,0.475602221168455,6.28318331960236
9-11-13,5.2851361,101.4328547,5.14872129338327,6.28318491892257
9-12-04,5.2851361,101.4328547,5.22289778659303,6.2831849443086
9-12-04,5.2851361,101.4328547,5.22289778659303,6.2831849443086
9-12-27,5.2851361,101.4328547,1.35699349342559,6.28318362124814
9-11-01,5.2809571,101.450612,1.26972703082587,6.28318359138226
9-11-01,5.2809571,101.450612,1.8762289458939,6.28318379895043
9-11-01,5.2809571,101.450612,5.02218492261368,6.28318487561699
10-01-13,5.2733732,101.4473891,5.25344104850293,6.28318495476167
10-01-20,5.2733732,101.4473891,1.58824961931484,6.28318370039284
10-01-24,5.2717893,101.4743594,5.90357619487082,6.28318517726281
10-03-13,5.2717893,101.4743594,5.86866960983093,6.28318516531644
10-03-18,5.2717893,101.4743594,5.28834763354282,6.28318496670805
9-09-11,5.2859964,101.4879928,0.519235452468313,6.28318333453531
9-10-05,5.2859964,101.4879928,4.86946861306418,6.28318482335162
9-12-05,5.2859964,101.4879928,1.35263017029561,6.28318361975486
9-12-05,5.2859964,101.4879928,5.02654824574367,6.28318487711028
9-12-08,5.2859964,101.4879928,5.20980781720307,6.28318493982872
9-12-16,5.2859964,101.4879928,0.126536370769589,6.28318320013861
10-01-17,5.2745127,101.484031,2.11184839491314,6.28318387958838
10-01-24,5.2745127,101.484031,5.60687022203178,6.28318507571867
10-03-09,5.2745127,101.484031,0.20943951023932,6.28318322851124
10-03-13,5.2745127,101.484031,5.63741348394168,6.28318508617174
10-03-25,5.2745127,101.484031,6.00393262686049,6.28318521160863
10-01-30,5.2815555,101.5016007,2.11621171804312,6.28318388108168
10-02-13,5.2815555,101.5016007,5.06581815391354,6.28318489054994
10-02-27,5.2815555,101.5016007,5.17926455529317,6.28318492937564
10-03-10,5.2815555,101.5016007,4.80838208924438,6.28318480244546
10-03-18,5.2815555,101.5016007,5.61123354516177,6.28318507721197
9-09-28,5.2756659,101.5141953,1.85004900711399,6.28318378999066
9-12-08,5.2756659,101.5141953,2.17729824186293,6.28318390198784
10-01-01,5.2756659,101.5141953,2.21220482690281,6.2831839139342
9-12-29,5.2666182,101.4583964,0,6.28318315683301
10-01-01,5.2666182,101.4583964,1.37444678594553,6.28318362722132
9-09-01,5.2672933,101.4775336,6.04756585816035,6.28318522654159
9-09-10,5.2672933,101.4775336,0.0349065850398866,6.28318316877943
9-09-12,5.2672933,101.4775336,1.71478599008443,6.28318374369847
9-09-22,5.2672933,101.4775336,5.58505360638185,6.2831850682522
9-09-26,5.2672933,101.4775336,5.541420375082,6.28318505331923
9-10-09,5.2672933,101.4775336,5.47160720500222,6.28318502942649
9-10-13,5.2672933,101.4775336,1.67551608191456,6.28318373025881
9-11-02,5.2672933,101.4775336,5.61123354516177,6.28318507721197
9-11-03,5.2672933,101.4775336,5.36688744988256,6.28318499358739
9-11-05,5.2672933,101.4775336,5.7246799465414,6.28318511603767
9-11-09,5.2672933,101.4775336,5.55014702134197,6.28318505630582
9-11-11,5.2672933,101.4775336,1.17809724509617,6.28318356002303
9-11-29,5.2672933,101.4775336,4.7385689191646,6.28318477855273
9-12-26,5.2672933,101.4775336,5.42361065057238,6.28318501300023
9-12-27,5.2672933,101.4775336,2.48709418409192,6.28318400801186
10-01-01,5.2672933,101.4775336,0.0218166156499291,6.28318316429949
10-01-03,5.2672933,101.4775336,0.39706240482871,6.28318329272297
10-01-04,5.2672933,101.4775336,4.95237175253391,6.28318485172423
10-01-24,5.2639121,101.4872106,5.75085988532132,6.28318512499745
9-11-13,5.2615121,101.4938713,5.09199809269346,6.28318489950972
9-11-26,5.2615121,101.4938713,5.07454480017351,6.28318489353653
9-11-28,5.2615121,101.4938713,2.14675497995302,6.28318389153477
9-10-26,5.2642079,101.5044401,5.03527489200364,6.28318488009687
9-11-28,5.2642079,101.5044401,1.64060949687467,6.28318371831241
9-12-10,5.2642079,101.5044401,2.04639854796335,6.28318385718895
9-12-14,5.2642079,101.5044401,5.52833040569204,6.28318504883934
10-01-22,5.2629193,101.5121226,0.10471975511966,6.28318319267212
10-01-23,5.2629193,101.5121226,5.04400153826361,6.28318488308346
10-02-08,5.2629193,101.5121226,6.14355896702004,6.28318525939411
10-02-15,5.2629193,101.5121226,5.32325421858271,6.28318497865441
10-03-03,5.2629193,101.5121226,0.383972435438753,6.28318328824309
10-03-18,5.2629193,101.5121226,0.667588438887831,6.28318338530734
10-03-18,5.2629193,101.5121226,0.776671517137477,6.28318342263975
10-03-19,5.2629193,101.5121226,5.6025068989018,6.28318507422538
10-01-19,5.2463252,101.4921557,4.78656547359445,6.28318479497898
10-01-20,5.2463252,101.4921557,5.19235452468313,6.28318493385553
10-01-22,5.2463252,101.4921557,5.64177680707167,6.28318508766504
10-02-18,5.2463252,101.4921557,1.98967534727354,6.28318383777609
10-03-06,5.2463252,101.4921557,0.196349540849362,6.28318322403135
9-09-24,5.2395611,101.4940545,1.47916654106519,6.28318366306048
9-10-12,5.2395611,101.4940545,1.40935337098542,6.28318363916774
9-12-16,5.2395611,101.4940545,1.24354709204596,6.28318358242244
9-12-29,5.2395611,101.4940545,0.833394717827292,6.28318344205259
10-01-03,5.2395611,101.4940545,5.34070751110265,6.2831849846276
9-10-12,5.2447071,101.502795,4.86946861306418,6.28318482335162
9-12-28,5.2447071,101.502795,6.16973890579995,6.28318526835388
10-03-18,5.2342903,101.5110652,5.33634418797266,6.2831849831343
9-09-28,5.4369326,101.4626992,1.64060949687467,6.28318371831244
9-09-28,5.4369326,101.4626992,1.64060949687467,6.28318371831244
9-12-08,5.4369326,101.4626992,5.35816080362259,6.28318499060079
9-12-08,5.4369326,101.4626992,5.35816080362259,6.28318499060079
9-12-13,5.4369326,101.4626992,5.6025068989018,6.28318507422538
9-12-13,5.4369326,101.4626992,5.6025068989018,6.28318507422538
10-04-15,5.4086327,101.4378644,0.850848010347236,6.28318344802578
10-04-15,5.4086327,101.4378644,0.850848010347236,6.28318344802578
10-04-15,5.4086327,101.4378644,0.850848010347236,6.28318344802578
10-04-24,5.4086327,101.4378644,5.65486677646163,6.28318509214493
10-04-24,5.4086327,101.4378644,5.65486677646163,6.28318509214493
10-04-24,5.4086327,101.4378644,5.65486677646163,6.28318509214493
10-05-11,5.3949944,101.4227074,5.5108771131721,6.28318504286615
10-05-11,5.3949944,101.4227074,5.5108771131721,6.28318504286615
10-05-11,5.3949944,101.4227074,5.5108771131721,6.28318504286615
9-10-21,5.3435705,101.454207,0.685041731407774,6.28318339128057
9-10-21,5.3435705,101.454207,0.685041731407774,6.28318339128057
9-10-21,5.3435705,101.454207,0.685041731407774,6.28318339128057
9-10-13,5.2709458,101.4986553,4.96546172192387,6.28318485620414
9-10-13,5.2709458,101.4986553,4.96546172192387,6.28318485620414
9-10-13,5.2709458,101.4986553,4.96546172192387,6.28318485620414
9-11-28,5.2709458,101.4986553,0.327249234748937,6.28318326883025
9-11-28,5.2709458,101.4986553,0.327249234748937,6.28318326883025
9-11-28,5.2709458,101.4986553,0.327249234748937,6.28318326883025
9-12-07,5.2709458,101.4986553,4.23242343608625,6.28318460533036
9-12-07,5.2709458,101.4986553,4.23242343608625,6.28318460533036
9-12-07,5.2709458,101.4986553,4.23242343608625,6.28318460533036
9-12-28,5.2709458,101.4986553,1.36572013968556,6.28318362423473
9-12-28,5.2709458,101.4986553,1.36572013968556,6.28318362423473
9-12-28,5.2709458,101.4986553,1.36572013968556,6.28318362423473
9-12-30,5.2709458,101.4986553,5.37997741927252,6.28318499806727
9-12-30,5.2709458,101.4986553,5.37997741927252,6.28318499806727
9-12-30,5.2709458,101.4986553,5.37997741927252,6.28318499806727
10-01-14,5.2709458,101.4986553,1.73223928260437,6.28318374967161
10-01-14,5.2709458,101.4986553,1.73223928260437,6.28318374967161
10-01-14,5.2709458,101.4986553,1.73223928260437,6.28318374967161
10-01-16,5.2709458,101.4986553,0.715584993317675,6.28318340173359
10-01-16,5.2709458,101.4986553,0.715584993317675,6.28318340173359
10-01-16,5.2709458,101.4986553,0.715584993317675,6.28318340173359
10-03-03,5.2709458,101.4986553,0.911934534167037,6.28318346893193
10-03-03,5.2709458,101.4986553,0.911934534167037,6.28318346893193
10-03-03,5.2709458,101.4986553,0.911934534167037,6.28318346893193
10-03-14,5.2709458,101.4986553,5.70286333089147,6.28318510857119
10-03-14,5.2709458,101.4986553,5.70286333089147,6.28318510857119
10-03-14,5.2709458,101.4986553,5.70286333089147,6.28318510857119
9-12-16,5.2363296,101.4974904,1.37444678594553,6.28318362722133
9-12-16,5.2363296,101.4974904,1.37444678594553,6.28318362722133
9-12-16,5.2363296,101.4974904,1.37444678594553,6.28318362722133
9-12-29,5.2363296,101.4974904,0.754854901487548,6.28318341517326
9-12-29,5.2363296,101.4974904,0.754854901487548,6.28318341517326
9-12-29,5.2363296,101.4974904,0.754854901487548,6.28318341517326
10-01-03,5.2363296,101.4974904,5.41488400431241,6.28318501001364
10-01-03,5.2363296,101.4974904,5.41488400431241,6.28318501001364
10-01-03,5.2363296,101.4974904,5.41488400431241,6.28318501001364
10-01-17,5.2363296,101.4974904,5.96902604182061,6.28318519966226
10-01-17,5.2363296,101.4974904,5.96902604182061,6.28318519966226
10-01-17,5.2363296,101.4974904,5.96902604182061,6.28318519966226
10-03-11,5.2363296,101.4974904,4.48549617762543,6.28318469194154
10-03-11,5.2363296,101.4974904,4.48549617762543,6.28318469194154
10-03-11,5.2363296,101.4974904,4.48549617762543,6.28318469194154
10-03-16,5.2363296,101.4974904,4.73420559603462,6.28318477705943
10-03-16,5.2363296,101.4974904,4.73420559603462,6.28318477705943
10-03-16,5.2363296,101.4974904,4.73420559603462,6.28318477705943
10-03-31,5.2363296,101.4974904,4.88692190558412,6.28318482932479
10-03-31,5.2363296,101.4974904,4.88692190558412,6.28318482932479
10-03-31,5.2363296,101.4974904,4.88692190558412,6.28318482932479
10-03-05,5.375313,101.4193724,5.15308461651326,6.28318492041586
10-03-05,5.375313,101.4193724,5.15308461651326,6.28318492041586
10-03-06,5.375313,101.4193724,1.96349540849362,6.28318382881632
10-03-06,5.375313,101.4193724,1.96349540849362,6.28318382881632
10-03-29,5.375313,101.4193724,1.76714586764426,6.28318376161799
10-03-29,5.375313,101.4193724,1.76714586764426,6.28318376161799
9-10-20,5.3223476,101.4066982,0.0479965544298441,6.28318317325933
9-10-20,5.3223476,101.4066982,0.0479965544298441,6.28318317325933
9-10-20,5.3223476,101.4066982,0.0479965544298441,6.28318317325933
9-10-23,5.3223476,101.4066982,5.20544449407309,6.28318493833543
9-10-23,5.3223476,101.4066982,5.20544449407309,6.28318493833543
9-10-23,5.3223476,101.4066982,5.20544449407309,6.28318493833543
9-10-28,5.3223476,101.4066982,1.1388273369263,6.28318354658337
9-10-28,5.3223476,101.4066982,1.1388273369263,6.28318354658337
9-10-28,5.3223476,101.4066982,1.1388273369263,6.28318354658337
9-11-30,5.3223476,101.4066982,6.15228561328001,6.2831852623807
9-11-30,5.3223476,101.4066982,6.15228561328001,6.2831852623807
9-11-30,5.3223476,101.4066982,6.15228561328001,6.2831852623807
10-01-16,5.3223476,101.4066982,5.75085988532132,6.28318512499745
10-01-16,5.3223476,101.4066982,5.75085988532132,6.28318512499745
10-01-16,5.3223476,101.4066982,5.75085988532132,6.28318512499745
10-04-12,5.3223476,101.4066982,1.16064395257623,6.28318355404981
10-04-12,5.3223476,101.4066982,1.16064395257623,6.28318355404981
10-04-12,5.3223476,101.4066982,1.16064395257623,6.28318355404981
10-04-15,5.3223476,101.4066982,1.77150919077424,6.28318376311129
10-04-15,5.3223476,101.4066982,1.77150919077424,6.28318376311129
10-04-15,5.3223476,101.4066982,1.77150919077424,6.28318376311129
10-05-10,5.3223476,101.4066982,1.15191730631626,6.28318355106321
10-05-10,5.3223476,101.4066982,1.15191730631626,6.28318355106321
10-05-10,5.3223476,101.4066982,1.15191730631626,6.28318355106321
10-05-16,5.3223476,101.4066982,6.23955207587973,6.28318529224662
10-05-16,5.3223476,101.4066982,6.23955207587973,6.28318529224662
10-05-16,5.3223476,101.4066982,6.23955207587973,6.28318529224662
10-01-13,5.2990099,101.4026353,6.12174235137011,6.28318525192763
10-01-13,5.2990099,101.4026353,6.12174235137011,6.28318525192763
10-05-14,5.2990099,101.4026353,0.0785398163397448,6.28318318371234
10-05-14,5.2990099,101.4026353,0.0785398163397448,6.28318318371234
10-01-26,5.2480016,101.4367833,0.270526034059121,6.28318324941737
10-01-26,5.2480016,101.4367833,0.270526034059121,6.28318324941737
10-02-22,5.2480016,101.4367833,0.859574656607207,6.28318345101237
10-02-22,5.2480016,101.4367833,0.859574656607207,6.28318345101237
10-03-06,5.2480016,101.4367833,0.471238898038469,6.28318331810901
10-03-06,5.2480016,101.4367833,0.471238898038469,6.28318331810901
10-05-13,5.2334133,101.4522898,1.1082840750164,6.28318353613025
9-11-25,5.2976302,101.4191332,5.541420375082,6.28318505331923
9-11-25,5.2976302,101.4191332,5.541420375082,6.28318505331923
9-11-25,5.2976302,101.4191332,5.541420375082,6.28318505331923
10-04-10,5.2976302,101.4191332,5.72904326967139,6.28318511753097
10-04-10,5.2976302,101.4191332,5.72904326967139,6.28318511753097
10-04-10,5.2976302,101.4191332,5.72904326967139,6.28318511753097
10-05-10,5.2976302,101.4191332,5.61123354516177,6.28318507721197
10-05-10,5.2976302,101.4191332,5.61123354516177,6.28318507721197
10-05-10,5.2976302,101.4191332,5.61123354516177,6.28318507721197
9-10-24,5.2925818,101.4993067,5.71595330028143,6.28318511305108
9-10-24,5.2925818,101.4993067,5.71595330028143,6.28318511305108
9-10-24,5.2925818,101.4993067,5.71595330028143,6.28318511305108
9-10-27,5.2925818,101.4993067,0.619591884457987,6.28318336888112
9-10-27,5.2925818,101.4993067,0.619591884457987,6.28318336888112
9-10-27,5.2925818,101.4993067,0.619591884457987,6.28318336888112
10-01-19,5.2925818,101.4993067,2.12057504117311,6.28318388257498
10-01-19,5.2925818,101.4993067,2.12057504117311,6.28318388257498
10-01-19,5.2925818,101.4993067,2.12057504117311,6.28318388257498
10-02-19,5.2925818,101.4993067,6.25700536839967,6.28318529821981
10-02-19,5.2925818,101.4993067,6.25700536839967,6.28318529821981
10-02-19,5.2925818,101.4993067,6.25700536839967,6.28318529821981
10-03-07,5.2925818,101.4993067,5.82067305540109,6.28318514889019
10-03-07,5.2925818,101.4993067,5.82067305540109,6.28318514889019
10-03-07,5.2925818,101.4993067,5.82067305540109,6.28318514889019
10-03-10,5.2925818,101.4993067,0.0436332312998582,6.28318317176598
10-03-10,5.2925818,101.4993067,0.0436332312998582,6.28318317176598
10-03-10,5.2925818,101.4993067,0.0436332312998582,6.28318317176598
10-04-11,5.2925818,101.4993067,2.16420827247297,6.28318389750795
10-04-11,5.2925818,101.4993067,2.16420827247297,6.28318389750795
10-04-11,5.2925818,101.4993067,2.16420827247297,6.28318389750795
10-03-18,5.3171843,101.4999589,1.55334303427495,6.28318368844648
10-03-18,5.3171843,101.4999589,1.55334303427495,6.28318368844648
11-03-04,5.80277974,101.5148758,6.15664893641,6.283185263874
11-03-05,5.80277974,101.5148758,3.41211868764891,6.28318432459067
11-01-16,5.80277974,101.5148758,0.868301302867179,6.28318345399896
11-03-17,5.79537559,101.5190133,5.57632696012188,6.2831850652656
11-02-16,5.79537559,101.5190133,0.248709418409192,6.2831832419509
11-02-13,5.79537559,101.5190133,1.2610003845659,6.28318358839562
11-02-11,5.79537559,101.5190133,5.51524043630208,6.28318504435945
11-02-09,5.79537559,101.5190133,5.85994296357096,6.28318516232985
11-02-09,5.79537559,101.5190133,1.05156087432658,6.2831835167174
11-02-02,5.79537559,101.5190133,0.802851455917392,6.28318343159952
11-01-19,5.79537559,101.5190133,5.64614013020166,6.28318508915834
11-03-11,5.79537559,101.5190133,1.33081355464568,6.28318361228837
11-01-12,5.79537559,101.5190133,6.02138591938044,6.28318521758181
10-10-11,5.80095274,101.548128,5.49778714378214,6.28318503838627
10-10-12,5.80095274,101.548128,5.29707427980279,6.28318496969465
10-10-12,5.80095274,101.548128,5.94284610304069,6.28318519070248
10-10-23,5.80095274,101.548128,5.41488400431241,6.28318501001364
10-09-29,5.80095274,101.548128,6.23518875274974,6.28318529075333
10-12-27,5.80438773,101.5659262,5.69850000776149,6.28318510707789
10-10-25,5.8011332,101.5646072,1.62751952748471,6.28318371383255
10-10-10,5.80177869,101.575676,4.54221937831524,6.28318471135441
10-10-06,5.80801089,101.5979368,2.51327412287183,6.28318401697168
10-10-18,5.80801089,101.5979368,0.148352986419518,6.28318320760514
10-10-13,5.80801089,101.5979368,5.33198086484268,6.28318498164102
10-10-13,5.80801089,101.5979368,1.77587251390423,6.28318376460462
10-10-10,5.80801089,101.5979368,0.283616003449079,6.28318325389733
11-03-15,5.7988177,101.5943387,5.28834763354282,6.28318496670805
11-03-16,5.7988177,101.5943387,6.25700536839967,6.28318529821981
11-02-24,5.7988177,101.5943387,1.25227373830593,6.28318358540903
11-02-22,5.7988177,101.5943387,4.91746516749402,6.28318483977787
11-02-15,5.7988177,101.5943387,6.00829594999048,6.28318521310192
11-01-10,5.7988177,101.5943387,1.75841922138429,6.28318375863139
11-02-15,5.79247897,101.4876399,2.2776546738526,6.28318393633365
11-01-21,5.79105178,101.5298007,5.90793951800081,6.28318517875611
11-02-27,5.79105178,101.5298007,6.05629250442032,6.28318522952818
11-02-27,5.79105178,101.5298007,1.42244334037538,6.28318364364759
11-02-27,5.79105178,101.5298007,0.53232542185827,6.28318333901516
11-02-25,5.79105178,101.5298007,5.65050345333164,6.28318509065163
11-02-22,5.79105178,101.5298007,0.837758040957278,6.28318344354589
11-02-22,5.79105178,101.5298007,0.423242343608625,6.28318330168275
11-02-15,5.79105178,101.5298007,0.231256125889249,6.28318323597771
11-02-13,5.79105178,101.5298007,1.72787595947439,6.28318374817832
11-02-09,5.79105178,101.5298007,5.68104671524154,6.28318510110471
11-02-09,5.79105178,101.5298007,1.77587251390423,6.28318376460458
11-02-02,5.79105178,101.5298007,6.09992573572018,6.28318524446114
11-01-20,5.79105178,101.5298007,5.6635934227216,6.28318509513152
11-01-12,5.79105178,101.5298007,1.05156087432658,6.2831835167174
11-02-06,5.79105178,101.5298007,5.67668339211156,6.28318509961141
10-10-12,5.79327701,101.5928502,5.64614013020166,6.28318508915834
11-01-20,5.76729915,101.4656411,5.70722665402146,6.28318511006448
10-10-20,5.75864198,101.4760143,1.89804556154383,6.28318380641691
10-11-19,5.76072958,101.4918439,0.445058959258554,6.28318330914926
10-11-05,5.77178145,101.5019622,5.22289778659303,6.28318494430861
10-11-13,5.77178145,101.5019622,5.78140314723122,6.28318513545052
11-01-09,5.76675667,101.497394,0.79412480965742,6.28318342861292
11-01-12,5.76675667,101.497394,1.00356431989674,6.28318350029114
11-02-06,5.76675667,101.497394,5.31452757232273,6.28318497566782
11-02-26,5.76675667,101.497394,0.549778714378214,6.28318334498834
11-03-08,5.76675667,101.497394,5.19235452468313,6.28318493385553
11-03-16,5.76675667,101.497394,6.08683576633022,6.28318523998126
11-03-13,5.76831696,101.5192497,0.261799387799149,6.28318324643079
11-01-12,5.76831696,101.5192497,5.15308461651326,6.28318492041586
10-10-08,5.75984923,101.5169345,1.50098315671512,6.28318367052696
10-10-15,5.76851653,101.5437676,5.58069028325187,6.2831850667589
11-02-15,5.7599618,101.5487622,1.88495559215388,6.28318380193698
10-10-04,5.76835325,101.5574178,5.72031662341142,6.28318511454438
